"","ï..lat","lng","address","dispatch","response_time","calculatedResponse"
"936",47.72,-122.34,"1501 North 125th Street, Seattle, WA 98133, USA","Seattle Medic 31",272,301.106955378018
"937",47.72,-122.335,"1737 North 128th Street, Seattle, WA 98133, USA","Seattle Medic 31",354,379.404316315281
"938",47.72,-122.33,"12516 Corliss Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",274,303.016647108195
"939",47.72,-122.325,"Interstate 5, Seattle, WA 98125, USA","Seattle Medic 31",222,253.364662123589
"940",47.72,-122.32,"12545 Roosevelt Way Northeast, Seattle, WA 98125, USA","Seattle Medic 31",411,433.83053062533
"941",47.72,-122.315,"12515 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",362,387.04308323599
"942",47.72,-122.31,"12516 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",414,436.695068220596
"943",47.72,-122.305,"2212-2322 Northeast 125th Street, Seattle, WA 98125, USA","Seattle Medic 31",433,454.837139657279
"944",47.72,-122.3,"12521-12525 26th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",488,507.35366223715
"945",47.72,-122.295,"12553-12595 Lake City Way Northeast, Seattle, WA 98125, USA","Seattle Medic 31",562,578.012256253705
"946",47.72,-122.29,"12520 35th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",657,668.722613437119
"947",47.72,-122.285,"Northeast 126th Street, Seattle, WA 98125, USA","Seattle Medic 31",760,767.071737541243
"948",47.72,-122.28,"4244-4298 Northeast 125th Street, Seattle, WA 98125, USA","Seattle Medic 31",758,765.162045811065
"949",47.725,-122.375,"13098 13th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",521,538.863575785073
"950",47.725,-122.37,"1005 Northwest 132nd Street, Seattle, WA 98177, USA","Seattle Medic 31",502,520.72150434839
"951",47.725,-122.365,"13057 7th Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",472,492.076128395733
"952",47.725,-122.36,"200-298 Northwest 132nd Street, Seattle, WA 98177, USA","Seattle Medic 31",433,454.837139657279
"953",47.725,-122.355,"13125-13199 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",358,383.223699775636
"954",47.725,-122.35,"13035 Linden Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",373,397.546387751964
"955",47.725,-122.345,"13211-13233 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",295,323.068410275055
"956",47.725,-122.34,"13100-13240 Ashworth Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",386,409.959383998116
"957",47.725,-122.335,"1915 North 133rd Street, Seattle, WA 98133, USA","Seattle Medic 31",395,418.552996783913
"958",47.725,-122.33,"2334-2340 North 133rd Street, Seattle, WA 98133, USA","Seattle Medic 31",379,403.275462942496
"959",47.725,-122.325,"399 Northeast 133rd Street, Seattle, WA 98125, USA","Seattle Medic 31",312,339.300789981561
"960",47.725,-122.32,"13071 8th Court Northeast, Seattle, WA 98125, USA","Seattle Medic 31",339,365.081628338953
"961",47.725,-122.315,"13321 12th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",502,520.72150434839
"962",47.725,-122.31,"1801-1899 Northeast 130th Place, Seattle, WA 98125, USA","Seattle Medic 31",505,523.586041943656
"963",47.725,-122.305,"13301 23rd Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",558,574.19287279335
"964",47.725,-122.3,"2612 Northeast 133rd Street, Seattle, WA 98125, USA","Seattle Medic 31",565,580.87679384897
"965",47.725,-122.295,"3030 Northeast 133rd Street, Seattle, WA 98125, USA","Seattle Medic 31",686,696.413143524688
"966",47.725,-122.29,"13214 35th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",719,727.923057072611
"967",47.725,-122.285,"13064 39th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",757,764.207199945977
"968",47.725,-122.28,"13095-13839 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31",899,899.795312788554
"969",47.73,-122.375,"1291 Northwest Elford Drive, Seattle, WA 98177, USA","Seattle Medic 31",624,637.212699889196
"970",47.73,-122.37,"945-1001 Northwest Elford Drive, Seattle, WA 98177, USA","Seattle Medic 31",573,588.515560769679
"971",47.73,-122.365,"821-10523 Northwest Northwood Road, Seattle, WA 98177, USA","Seattle Medic 31",568,583.741331444236
"972",47.73,-122.36,"13742 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31",482,501.624587046619
"973",47.73,-122.355,"13810 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",398,421.417534379179
"974",47.73,-122.35,"624-898 North 138th Street, Seattle, WA 98133, USA","Seattle Medic 31",470,490.166436665556
"975",47.73,-122.345,"13907-13933 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",343,368.901011799307
"976",47.73,-122.34,"13744-13750 Ashworth Avenue North, Seattle, WA 98133, USA","Seattle Medic 31",427,449.108064466747
"977",47.73,-122.335,"13741-13779 Wayne Place North, Seattle, WA 98133, USA","Seattle Medic 31",464,484.437361475025
"978",47.73,-122.33,"2337 North 140th Street, Seattle, WA 98133, USA","Seattle Medic 31",450,471.069519363784
"979",47.73,-122.325,"13904 4th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",360,385.133391505813
"980",47.73,-122.32,"13454-14298 5th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",328,354.578323822978
"981",47.73,-122.315,"13743 15th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",518,535.999038189808
"982",47.73,-122.31,"13858-13998 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",525,542.682959245428
"983",47.73,-122.305,"14002-14008 23rd Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",551,567.508951737731
"984",47.73,-122.3,"2610-2616 Northeast 140th Street, Seattle, WA 98125, USA","Seattle Medic 31",584,599.018865285654
"985",47.73,-122.295,"3022-3032 Northeast 140th Street, Seattle, WA 98125, USA","Seattle Medic 31",619,632.438470563754
"986",47.73,-122.29,"3517-3523 Northeast 140th Street, Seattle, WA 98125, USA","Seattle Medic 31",725,733.652132263143
"987",47.73,-122.285,"13749-13759 41st Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31",751,758.478124755445
"988",47.73,-122.28,"14409-14727 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31",843,846.323944343594
"989",47.735,-122.36,"100-248 Northwest 145th Street, Seattle, WA 98177, USA","Seattle Medic 31",498,516.902120888036
"990",47.735,-122.325,"Interstate 5, Seattle, WA 98125, USA","Seattle Medic 31",540,557.005647221756
"991",47.735,-122.285,"14409-14727 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31",789,794.762267628811
"992",47.53,-122.4,"8041-8241 Fauntleroy Way Southwest, Seattle, WA 98136, USA","Seattle Medic 32",460,480.61797801467
"993",47.53,-122.395,"Unnamed Road, Seattle, WA 98136, USA","Seattle Medic 32",460,480.61797801467
"994",47.53,-122.39,"8045 45th Avenue Southwest, Seattle, WA 98136, USA","Seattle Medic 32",489,508.308508102239
"995",47.53,-122.385,"4107 Southwest Southern Street, Seattle, WA 98136, USA","Seattle Medic 32",439,460.56621484781
"996",47.53,-122.38,"3710-3716 Southwest Southern Street, Seattle, WA 98126, USA","Seattle Medic 32",384,408.049692267939
"997",47.53,-122.375,"3200-3398 Southwest Elmgrove Street, Seattle, WA 98126, USA","Seattle Medic 32",357,382.268853910547
"998",47.53,-122.37,"8100-8102 29th Avenue Southwest, Seattle, WA 98126, USA","Seattle Medic 32",434,455.791985522367
"999",47.53,-122.365,"2500 Southwest Thistle Street, Seattle, WA 98106, USA","Seattle Medic 32",493,512.127891562593
"1000",47.53,-122.36,"8100 Delridge Way Southwest, Seattle, WA 98106, USA","Seattle Medic 32",423,445.288681006393
"1001",47.53,-122.355,"8104 16th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32",483,502.579432911707
"1002",47.53,-122.35,"1107-1117 Southwest Elmgrove Street, Seattle, WA 98106, USA","Seattle Medic 32",567,582.786485579148
"1003",47.53,-122.345,"798 Elmgrove Street Southwest, Seattle, WA 98106, USA","Seattle Medic 32",611,624.799703643045
"1004",47.53,-122.34,"8598 4th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32",643,655.354771325879
"1005",47.53,-122.335,"8105 1st Avenue South, Seattle, WA 98108, USA","Seattle Medic 32",721,729.832748802788
"1006",47.53,-122.33,"8105 2nd Avenue South, Seattle, WA 98108, USA","Seattle Medic 28",896,896.930775193289
"1007",47.53,-122.325,"700 South Southern Street, Seattle, WA 98108, USA","Seattle Medic 28",800,805.265572144786
"1008",47.53,-122.32,"8112 Dallas Avenue South, Seattle, WA 98108, USA","Seattle Medic 28",741,748.92966610456
"1009",47.53,-122.295,"8340-8398 Military Road South, Seattle, WA 98108, USA","Seattle Medic 28",513,531.224808864365
"1010",47.53,-122.29,"8030 34th Avenue South, Seattle, WA 98118, USA","Seattle Medic 28",551,567.508951737731
"1011",47.53,-122.285,"3803 South Rose Street, Seattle, WA 98118, USA","Seattle Medic 28",439,460.56621484781
"1012",47.53,-122.28,"4202 South Elmgrove Street, Seattle, WA 98118, USA","Seattle Medic 28",351,376.539778720016
"1013",47.53,-122.275,"7960 46th Avenue South, Seattle, WA 98118, USA","Seattle Medic 28",296,324.023256140144
"1014",47.53,-122.27,"8115 Rainier Avenue South, Seattle, WA 98118, USA","Seattle Medic 28",198,230.448361361464
"1015",47.53,-122.265,"5400-5408 South Budd Court, Seattle, WA 98118, USA","Seattle Medic 28",284,312.565105759081
"1016",47.535,-122.395,"4608 Southwest Austin Street, Seattle, WA 98136, USA","Seattle Medic 32",354,379.404316315281
"1017",47.535,-122.39,"4401-4499 Southwest Austin Street, Seattle, WA 98136, USA","Seattle Medic 32",416,438.604759950773
"1018",47.535,-122.385,"4107 Southwest Austin Street, Seattle, WA 98136, USA","Seattle Medic 32",383,407.09484640285
"1019",47.535,-122.38,"3711-3717 Southwest Austin Street, Seattle, WA 98126, USA","Seattle Medic 32",332,358.397707283333
"1020",47.535,-122.375,"7514-7518 34th Avenue Southwest, Seattle, WA 98126, USA","Seattle Medic 32",308,335.481406521207
"1021",47.535,-122.37,"7513-7519 29th Avenue Southwest, Seattle, WA 98126, USA","Seattle Medic 32",384,408.049692267939
"1022",47.535,-122.365,"2425 Southwest Webster Street, Seattle, WA 98106, USA","Seattle Medic 32",441,462.475906577987
"1023",47.535,-122.36,"7530 20th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32",407,430.011147164976
"1024",47.535,-122.355,"7548-7598 16th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32",474,493.98582012591
"1025",47.535,-122.35,"7519 11th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32",521,538.863575785073
"1026",47.535,-122.345,"7598 7th Place Southwest, Seattle, WA 98106, USA","Seattle Medic 32",536,553.186263761402
"1027",47.535,-122.34,"7500 Detroit Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32",821,825.317335311646
"1028",47.535,-122.335,"State Highway 509, Seattle, WA 98108, USA","Seattle Medic 32",681,691.638914199245
"1029",47.535,-122.33,"225-245 South Austin Street, Seattle, WA 98108, USA","Seattle Medic 28",825,829.136718772
"1030",47.535,-122.325,"636 South Riverside Drive, Seattle, WA 98108, USA","Seattle Medic 28",887,888.337162407492
"1031",47.535,-122.32,"7900 10th Avenue South, Seattle, WA 98108, USA","Seattle Medic 28",691,701.187372850131
"1032",47.535,-122.315,"7750-7762 14th Avenue South, Seattle, WA 98108, USA","Seattle Medic 28",595,609.522169801628
"1033",47.535,-122.295,"7502 Military Road South, Seattle, WA 98108, USA","Seattle Medic 28",466,486.347053205202
"1034",47.535,-122.29,"7502 Beacon Avenue South, Seattle, WA 98118, USA","Seattle Medic 28",401,424.282071974444
"1035",47.535,-122.285,"3660-3698 South Webster Street, Seattle, WA 98118, USA","Seattle Medic 28",437,458.656523117633
"1036",47.535,-122.28,"7301-7529 Renton Avenue South, Seattle, WA 98118, USA","Seattle Medic 28",280,308.745722298727
"1037",47.535,-122.275,"7500-7598 46th Avenue South, Seattle, WA 98118, USA","Seattle Medic 28",230,261.003429044298
"1038",47.535,-122.27,"7401-7553 Rainier Avenue South, Seattle, WA 98118, USA","Seattle Medic 28",153,187.480297432478
"1039",47.535,-122.265,"5201-5399 South Fontanelle Place, Seattle, WA 98118, USA","Seattle Medic 28",234,264.822812504652
"1040",47.6,-122.32,"Pacific Rim Center, 315 10th Avenue South, Seattle, WA 98104, USA","Seattle Medic 1",253,282.964883941335
"1041",47.55,-122.35,"South Seattle College, 6000 16th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32",556,572.283181063173
"1042",47.62,-122.365,"250 4th Avenue West, Seattle, WA 98119, USA","Seattle Medic 10",686,696.413143524688
"1043",47.645,-122.36,"Seattle Pacific University, 2800-2898 3rd Avenue West, Seattle, WA 98119, USA","Seattle Medic 18",384,408.049692267939
"1044",47.65,-122.36,"Seattle Pacific University, 109 West Bertona Street, Seattle, WA 98119, USA","Seattle Medic 18",357,382.268853910547
"1045",47.65,-122.365,"Seattle Pacific University, 601-649 West Cremona Street, Seattle, WA 98119, USA","Seattle Medic 18",334,360.30739901351
"1046",47.705,-122.325,"Northgate Mall, 401 Northeast Northgate Way, Seattle, WA 98125, USA","Seattle Medic 31",359,384.178545640724
"1047",47.665,-122.3,"University Village Shopping Center, 4906 25th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16",524,541.728113380339
"1048",47.66,-122.295,"University of Washington, Northeast Clark Road, Seattle, WA 98105, USA","Seattle Medic 16",659,670.632305167297
"1049",47.66,-122.3,"University of Washington, 4372-4414 Montlake Boulevard Northeast, Seattle, WA 98105, USA","Seattle Medic 16",576,591.380098364945
"1050",47.66,-122.305,"University of Washington, 4318 Whitman Court, Seattle, WA 98105, USA","Seattle Medic 16",601,615.251244992159
"1051",47.66,-122.315,"University of Washington, 1208 Northeast 43rd Street, Seattle, WA 98105, USA","Seattle Medic 16",362,387.04308323599
"1052",47.66,-122.31,"University of Washington, Northeast Stevens Lane, Seattle, WA 98105, USA","Seattle Medic 16",486,505.443970506973
"1053",47.655,-122.315,"University of Washington, 3902 Cowlitz Road Northeast, Seattle, WA 98105, USA","Seattle Medic 16",448,469.159827633607
"1054",47.655,-122.31,"University of Washington, 1535 Northeast Grant Lane, Seattle, WA 98105, USA","Seattle Medic 16",641,653.445079595702
"1055",47.655,-122.295,"University of Washington, Canal Road Northeast, Seattle, WA 98105, USA","Seattle Medic 16",749,756.568433025268
"1056",47.65,-122.295,"University of Washington, Walla Walla Road, Seattle, WA 98105, USA","Seattle Medic 16",711,720.284290151902
"1057",47.65,-122.3,"University of Washington, Walla Walla Road, Seattle, WA 98105, USA","Seattle Medic 16",711,720.284290151902
"1058",47.65,-122.305,"University of Washington, 3721 Montlake Boulevard Northeast, Seattle, WA 98105, USA","Seattle Medic 16",431,452.927447927102
"1059",47.65,-122.31,"University of Washington, Northeast Columbia Road, Seattle, WA 98195, USA","Seattle Medic 16",574,589.470406634768
"1060",47.65,-122.315,"University of Washington, 1417 Northeast Boat Street, Seattle, WA 98105, USA","Seattle Medic 16",545,561.779876547199
"1061",47.655,-122.305,"University of Washington, East Stevens Way Northeast, Seattle, WA 98105, USA","Seattle Medic 16",623,636.257854024108
"1062",47.655,-122.3,"University of Washington, Walla Walla Road, Seattle, WA 98105, USA","Seattle Medic 16",585,599.973711150742
