"lat","lng","address","dispatch","response_time"
"47.73000000000002","-122.37500000000006","1291 Northwest Elford Drive, Seattle, WA 98177, USA","Seattle Medic 31","624"
"47.73000000000002","-122.37000000000006","945-1001 Northwest Elford Drive, Seattle, WA 98177, USA","Seattle Medic 31","573"
"47.73000000000002","-122.36500000000007","821-10523 Northwest Northwood Road, Seattle, WA 98177, USA","Seattle Medic 31","568"
"47.73000000000002","-122.36000000000007","13742 2nd Avenue Northwest, Seattle, WA 98177, USA","Seattle Medic 31","482"
"47.73000000000002","-122.35500000000008","13810 Greenwood Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","398"
"47.73000000000002","-122.35000000000008","624-898 North 138th Street, Seattle, WA 98133, USA","Seattle Medic 31","470"
"47.73000000000002","-122.34500000000008","13907-13933 Aurora Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","343"
"47.73000000000002","-122.34000000000009","13744-13750 Ashworth Avenue North, Seattle, WA 98133, USA","Seattle Medic 31","427"
"47.73000000000002","-122.3350000000001","13741-13779 Wayne Place North, Seattle, WA 98133, USA","Seattle Medic 31","464"
"47.73000000000002","-122.3300000000001","2337 North 140th Street, Seattle, WA 98133, USA","Seattle Medic 31","450"
"47.73000000000002","-122.3250000000001","13904 4th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","360"
"47.73000000000002","-122.3200000000001","13454-14298 5th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","328"
"47.73000000000002","-122.31500000000011","13743 15th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","518"
"47.73000000000002","-122.31000000000012","13858-13998 17th Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","525"
"47.73000000000002","-122.30500000000012","14002-14008 23rd Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","551"
"47.73000000000002","-122.30000000000013","2610-2616 Northeast 140th Street, Seattle, WA 98125, USA","Seattle Medic 31","584"
"47.73000000000002","-122.29500000000013","3022-3032 Northeast 140th Street, Seattle, WA 98125, USA","Seattle Medic 31","619"
"47.73000000000002","-122.29000000000013","3517-3523 Northeast 140th Street, Seattle, WA 98125, USA","Seattle Medic 31","725"
"47.73000000000002","-122.28500000000014","13749-13759 41st Avenue Northeast, Seattle, WA 98125, USA","Seattle Medic 31","751"
"47.73000000000002","-122.28000000000014","14409-14727 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31","843"
"47.73500000000002","-122.36000000000007","100-248 Northwest 145th Street, Seattle, WA 98177, USA","Seattle Medic 31","498"
"47.73500000000002","-122.3250000000001","Interstate 5, Seattle, WA 98125, USA","Seattle Medic 31","540"
"47.73500000000002","-122.28500000000014","14409-14727 Riviera Place Northeast, Seattle, WA 98125, USA","Seattle Medic 31","789"
"47.53","-122.40000000000003","8041-8241 Fauntleroy Way Southwest, Seattle, WA 98136, USA","Seattle Medic 32","460"
"47.53","-122.39500000000004","Unnamed Road, Seattle, WA 98136, USA","Seattle Medic 32","460"
"47.53","-122.39000000000004","8045 45th Avenue Southwest, Seattle, WA 98136, USA","Seattle Medic 32","489"
"47.53","-122.38500000000005","4107 Southwest Southern Street, Seattle, WA 98136, USA","Seattle Medic 32","439"
"47.53","-122.38000000000005","3710-3716 Southwest Southern Street, Seattle, WA 98126, USA","Seattle Medic 32","384"
"47.53","-122.37500000000006","3200-3398 Southwest Elmgrove Street, Seattle, WA 98126, USA","Seattle Medic 32","357"
"47.53","-122.37000000000006","8100-8102 29th Avenue Southwest, Seattle, WA 98126, USA","Seattle Medic 32","434"
"47.53","-122.36500000000007","2500 Southwest Thistle Street, Seattle, WA 98106, USA","Seattle Medic 32","493"
"47.53","-122.36000000000007","8100 Delridge Way Southwest, Seattle, WA 98106, USA","Seattle Medic 32","423"
"47.53","-122.35500000000008","8104 16th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32","483"
"47.53","-122.35000000000008","1107-1117 Southwest Elmgrove Street, Seattle, WA 98106, USA","Seattle Medic 32","567"
"47.53","-122.34500000000008","798 Elmgrove Street Southwest, Seattle, WA 98106, USA","Seattle Medic 32","611"
"47.53","-122.34000000000009","8598 4th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32","643"
"47.53","-122.3350000000001","8105 1st Avenue South, Seattle, WA 98108, USA","Seattle Medic 32","721"
"47.53","-122.3300000000001","8105 2nd Avenue South, Seattle, WA 98108, USA","Seattle Medic 28","896"
"47.53","-122.3250000000001","700 South Southern Street, Seattle, WA 98108, USA","Seattle Medic 28","800"
"47.53","-122.3200000000001","8112 Dallas Avenue South, Seattle, WA 98108, USA","Seattle Medic 28","741"
"47.53","-122.29500000000013","8340-8398 Military Road South, Seattle, WA 98108, USA","Seattle Medic 28","513"
"47.53","-122.29000000000013","8030 34th Avenue South, Seattle, WA 98118, USA","Seattle Medic 28","551"
"47.53","-122.28500000000014","3803 South Rose Street, Seattle, WA 98118, USA","Seattle Medic 28","439"
"47.53","-122.28000000000014","4202 South Elmgrove Street, Seattle, WA 98118, USA","Seattle Medic 28","351"
"47.53","-122.27500000000015","7960 46th Avenue South, Seattle, WA 98118, USA","Seattle Medic 28","296"
"47.53","-122.27000000000015","8115 Rainier Avenue South, Seattle, WA 98118, USA","Seattle Medic 28","198"
"47.53","-122.26500000000016","5400-5408 South Budd Court, Seattle, WA 98118, USA","Seattle Medic 28","284"
"47.535000000000004","-122.39500000000004","4608 Southwest Austin Street, Seattle, WA 98136, USA","Seattle Medic 32","354"
"47.535000000000004","-122.39000000000004","4401-4499 Southwest Austin Street, Seattle, WA 98136, USA","Seattle Medic 32","416"
"47.535000000000004","-122.38500000000005","4107 Southwest Austin Street, Seattle, WA 98136, USA","Seattle Medic 32","383"
"47.535000000000004","-122.38000000000005","3711-3717 Southwest Austin Street, Seattle, WA 98126, USA","Seattle Medic 32","332"
"47.535000000000004","-122.37500000000006","7514-7518 34th Avenue Southwest, Seattle, WA 98126, USA","Seattle Medic 32","308"
"47.535000000000004","-122.37000000000006","7513-7519 29th Avenue Southwest, Seattle, WA 98126, USA","Seattle Medic 32","384"
"47.535000000000004","-122.36500000000007","2425 Southwest Webster Street, Seattle, WA 98106, USA","Seattle Medic 32","441"
"47.535000000000004","-122.36000000000007","7530 20th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32","407"
"47.535000000000004","-122.35500000000008","7548-7598 16th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32","474"
"47.535000000000004","-122.35000000000008","7519 11th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32","521"
"47.535000000000004","-122.34500000000008","7598 7th Place Southwest, Seattle, WA 98106, USA","Seattle Medic 32","536"
"47.535000000000004","-122.34000000000009","7500 Detroit Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32","821"
"47.535000000000004","-122.3350000000001","State Highway 509, Seattle, WA 98108, USA","Seattle Medic 32","681"
"47.535000000000004","-122.3300000000001","225-245 South Austin Street, Seattle, WA 98108, USA","Seattle Medic 28","825"
"47.535000000000004","-122.3250000000001","636 South Riverside Drive, Seattle, WA 98108, USA","Seattle Medic 28","887"
"47.535000000000004","-122.3200000000001","7900 10th Avenue South, Seattle, WA 98108, USA","Seattle Medic 28","691"
"47.535000000000004","-122.31500000000011","7750-7762 14th Avenue South, Seattle, WA 98108, USA","Seattle Medic 28","595"
"47.535000000000004","-122.29500000000013","7502 Military Road South, Seattle, WA 98108, USA","Seattle Medic 28","466"
"47.535000000000004","-122.29000000000013","7502 Beacon Avenue South, Seattle, WA 98118, USA","Seattle Medic 28","401"
"47.535000000000004","-122.28500000000014","3660-3698 South Webster Street, Seattle, WA 98118, USA","Seattle Medic 28","437"
"47.535000000000004","-122.28000000000014","7301-7529 Renton Avenue South, Seattle, WA 98118, USA","Seattle Medic 28","280"
"47.535000000000004","-122.27500000000015","7500-7598 46th Avenue South, Seattle, WA 98118, USA","Seattle Medic 28","230"
"47.535000000000004","-122.27000000000015","7401-7553 Rainier Avenue South, Seattle, WA 98118, USA","Seattle Medic 28","153"
"47.535000000000004","-122.26500000000016","5201-5399 South Fontanelle Place, Seattle, WA 98118, USA","Seattle Medic 28","234"
"47.6","-122.32","Pacific Rim Center, 315 10th Avenue South, Seattle, WA 98104, USA","Seattle Medic 1","253"
"47.55","-122.35000000000002","South Seattle College, 6000 16th Avenue Southwest, Seattle, WA 98106, USA","Seattle Medic 32","556"
"47.62","-122.36500000000001","250 4th Avenue West, Seattle, WA 98119, USA","Seattle Medic 10","686"
"47.645","-122.36000000000001","Seattle Pacific University, 2800-2898 3rd Avenue West, Seattle, WA 98119, USA","Seattle Medic 18","384"
"47.65","-122.36000000000001","Seattle Pacific University, 109 West Bertona Street, Seattle, WA 98119, USA","Seattle Medic 18","357"
"47.65","-122.36500000000001","Seattle Pacific University, 601-649 West Cremona Street, Seattle, WA 98119, USA","Seattle Medic 18","334"
"47.705","-122.32499999999999","Northgate Mall, 401 Northeast Northgate Way, Seattle, WA 98125, USA","Seattle Medic 31","359"
"47.665","-122.30000000000001","University Village Shopping Center, 4906 25th Avenue Northeast, Seattle, WA 98105, USA","Seattle Medic 16","524"
"47.66","-122.29500000000002","University of Washington, Northeast Clark Road, Seattle, WA 98105, USA","Seattle Medic 16","659"
"47.66","-122.30000000000001","University of Washington, 4372-4414 Montlake Boulevard Northeast, Seattle, WA 98105, USA","Seattle Medic 16","576"
"47.66","-122.305","University of Washington, 4318 Whitman Court, Seattle, WA 98105, USA","Seattle Medic 16","601"
"47.66","-122.315","University of Washington, 1208 Northeast 43rd Street, Seattle, WA 98105, USA","Seattle Medic 16","362"
"47.66","-122.31","University of Washington, Northeast Stevens Lane, Seattle, WA 98105, USA","Seattle Medic 16","486"
"47.655","-122.315","University of Washington, 3902 Cowlitz Road Northeast, Seattle, WA 98105, USA","Seattle Medic 16","448"
"47.655","-122.31","University of Washington, 1535 Northeast Grant Lane, Seattle, WA 98105, USA","Seattle Medic 16","641"
"47.655","-122.29500000000002","University of Washington, Canal Road Northeast, Seattle, WA 98105, USA","Seattle Medic 16","749"
"47.65","-122.29500000000002","University of Washington, Walla Walla Road, Seattle, WA 98105, USA","Seattle Medic 16","711"
"47.65","-122.30000000000001","University of Washington, Walla Walla Road, Seattle, WA 98105, USA","Seattle Medic 16","711"
"47.65","-122.305","University of Washington, 3721 Montlake Boulevard Northeast, Seattle, WA 98105, USA","Seattle Medic 16","431"
"47.65","-122.31","University of Washington, Northeast Columbia Road, Seattle, WA 98195, USA","Seattle Medic 16","574"
"47.65","-122.315","University of Washington, 1417 Northeast Boat Street, Seattle, WA 98105, USA","Seattle Medic 16","545"
"47.655","-122.305","University of Washington, East Stevens Way Northeast, Seattle, WA 98105, USA","Seattle Medic 16","623"
"47.655","-122.30000000000001","University of Washington, Walla Walla Road, Seattle, WA 98105, USA","Seattle Medic 16","585"
